index,address,bathrooms,country,detailedType,distance,district,exterior,externalReference,floor,has360,has3DTour,hasLift,hasPlan,hasVideo,latitude,longitude,municipality,neighborhood,newDevelopment,numPhotos,operation,parkingSpace,price,priceByArea,propertyCode,propertyType,province,rooms,showAddress,size,status,suggestedTexts,thumbnail,url
42,El Soto de la Moraleja,4,es,{'typology': 'flat'},35444,El Soto de la Moraleja,True,A5155I,4,False,False,True,True,False,40.523363,-3.635349,La Moraleja,,False,48,rent,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",3250.0,15.0,35473556,flat,Madrid,5,False,210.0,good,"{'subtitle': 'El Soto de la Moraleja, La Moraleja', 'title': 'Piso'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/e4/54/3c/730160549.jpg,https://www.idealista.com/inmueble/35473556/
43,Santo Domingo,5,es,"{'typology': 'chalet', 'subTypology': 'independantHouse'}",45826,,False,AST025,,False,False,,False,False,40.6428139,-3.575266,Santo Domingo,,False,44,rent,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",4300.0,12.0,86767232,chalet,Madrid,5,False,350.0,good,"{'subtitle': 'Santo Domingo', 'title': 'Casa independiente'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/01/24/4e/703166508.jpg,https://www.idealista.com/inmueble/86767232/
44,Calle de Núñez de Balboa,3,es,"{'typology': 'flat', 'subTypology': 'penthouse'}",29674,Salamanca,True,01.5,6,False,False,True,True,True,40.4286843,-3.6843934,Madrid,Recoletos,False,26,rent,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': False, 'parkingSpacePrice': 200.0}",2800.0,21.0,87372990,penthouse,Madrid,3,False,132.0,good,"{'subtitle': 'Recoletos, Madrid', 'title': 'Ático en Calle de Núñez de Balboa'}",https://img3.idealista.com/blur/WEB_LISTING/270/id.pro.es.image.master/42/d5/ca/723570574.jpg,https://www.idealista.com/inmueble/87372990/
45,Alto de Hortaleza,4,es,"{'typology': 'chalet', 'subTypology': 'terracedHouse'}",30425,Hortaleza,False,W-02G46J,,False,False,,True,True,40.4740353,-3.6275933,Madrid,Valdebebas - Valdefuentes,False,61,rent,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",2890.0,13.0,85981043,chalet,Madrid,4,False,219.0,good,"{'subtitle': 'Valdebebas - Valdefuentes, Madrid', 'title': 'Chalet adosado en Alto de Hortaleza'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/b8/94/21/680133832.jpg,https://www.idealista.com/inmueble/85981043/
46,"Calle de las Cocheras, 4",2,es,{'typology': 'flat'},27163,Retiro,True,,bj,False,False,True,True,True,40.4006521,-3.6772108,Madrid,Pacífico,False,55,rent,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",1300.0,16.0,87918299,flat,Madrid,2,True,80.0,good,"{'subtitle': 'Pacífico, Madrid', 'title': 'Piso en Calle de las Cocheras, 4'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/92/da/1b/734254205.jpg,https://www.idealista.com/inmueble/87918299/
47,Alberto Alcocer,5,es,{'typology': 'flat'},32053,Chamartín,True,ALA1-1909,4,False,False,True,True,False,40.4578737,-3.6856484,Madrid,Nueva España,False,16,rent,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",6500.0,27.0,87250308,flat,Madrid,4,False,239.0,good,"{'subtitle': 'Nueva España, Madrid', 'title': 'Piso en Alberto Alcocer'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/3d/33/fe/715854627.jpg,https://www.idealista.com/inmueble/87250308/
48,Encinar de los Reyes,3,es,"{'typology': 'flat', 'subTypology': 'duplex'}",35313,Encinar de los Reyes,True,XA 4921,2,False,False,True,True,False,40.5142162,-3.6523683,La Moraleja,,False,40,rent,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",2550.0,12.0,87203719,duplex,Madrid,4,False,210.0,good,"{'subtitle': 'Encinar de los Reyes, La Moraleja', 'title': 'Dúplex'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/92/91/42/714509086.jpg,https://www.idealista.com/inmueble/87203719/
49,MENÉNDEZ PIDAL,1,es,"{'typology': 'flat', 'subTypology': 'studio'}",32067,Chamartín,True,FH-787,1,False,False,True,True,True,40.4623138,-3.6794335,Madrid,Nueva España,False,25,rent,,1350.0,25.0,86109457,studio,Madrid,0,False,53.0,good,"{'subtitle': 'Nueva España, Madrid', 'title': 'Estudio en MENÉNDEZ PIDAL'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/93/b2/24/683849651.jpg,https://www.idealista.com/inmueble/86109457/
0,Paseo de San Francisco de Sales,1,es,{'typology': 'flat'},32585,Chamberí,True,LHV1995,5,False,False,True,True,False,40.441026,-3.7161605,Madrid,Vallehermoso,False,11,rent,,1400.0,14.0,86462461,flat,Madrid,3,False,98.0,good,"{'subtitle': 'Vallehermoso, Madrid', 'title': 'Piso en Paseo de San Francisco de Sales'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/6c/a9/b2/694291938.jpg,https://www.idealista.com/inmueble/86462461/
1,Calle de Ayala,2,es,{'typology': 'flat'},29538,Salamanca,True,M-41-00303,4,False,False,True,True,False,40.4265733,-3.6847715,Madrid,Recoletos,False,41,rent,,2500.0,20.0,87834916,flat,Madrid,2,False,127.0,good,"{'subtitle': 'Recoletos, Madrid', 'title': 'Piso en Calle de Ayala'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/2f/d6/1f/732069658.jpg,https://www.idealista.com/inmueble/87834916/
2,barrio Goya,3,es,{'typology': 'flat'},28635,Salamanca,True,03373,4,False,False,True,False,True,40.4241146,-3.6731664,Madrid,Goya,False,19,rent,,2700.0,19.0,87840214,flat,Madrid,3,False,142.0,good,"{'subtitle': 'Goya, Madrid', 'title': 'Piso'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/b9/55/bc/732513285.jpg,https://www.idealista.com/inmueble/87840214/
3,Paseo de la Castellana,3,es,{'typology': 'flat'},31939,Chamartín,True,AM1911030,6,False,False,True,False,True,40.453125,-3.6903014,Madrid,Bernabéu-Hispanoamérica,False,19,rent,,2700.0,23.0,87705069,flat,Madrid,3,False,120.0,good,"{'subtitle': 'Bernabéu-Hispanoamérica, Madrid', 'title': 'Piso en Paseo de la Castellana'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/8f/71/bd/728979472.jpg,https://www.idealista.com/inmueble/87705069/
4,"Calle Ardemans, 58",3,es,{'typology': 'flat'},29679,Salamanca,True,2800-017176-01,4,False,False,True,False,False,40.436412,-3.6745661,Madrid,Guindalera,False,40,rent,,2500.0,14.0,87645128,flat,Madrid,5,True,180.0,good,"{'subtitle': 'Guindalera, Madrid', 'title': 'Piso en Calle Ardemans, 58'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/27/c7/1f/730889224.jpg,https://www.idealista.com/inmueble/87645128/
5,"Calle de las Cocheras, 4",2,es,{'typology': 'flat'},27163,Retiro,True,2806-017020-01,4,False,False,True,False,False,40.4006521,-3.6772108,Madrid,Pacífico,False,26,rent,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",1400.0,16.0,87342106,flat,Madrid,2,True,90.0,good,"{'subtitle': 'Pacífico, Madrid', 'title': 'Piso en Calle de las Cocheras, 4'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/9f/3f/7c/718287231.jpg,https://www.idealista.com/inmueble/87342106/
6,Avenida de la Ciudad de Barcelona,2,es,{'typology': 'flat'},26488,Retiro,True,01915,1,False,False,True,False,False,40.3979597,-3.6697929,Madrid,Adelfas,False,43,rent,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",1400.0,10.0,87513558,flat,Madrid,3,False,139.0,good,"{'subtitle': 'Adelfas, Madrid', 'title': 'Piso en Avenida de la Ciudad de Barcelona'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/eb/6e/b9/723532268.jpg,https://www.idealista.com/inmueble/87513558/
7,Calle de Caravaca,1,es,{'typology': 'flat'},29417,Centro,False,,3,False,False,False,True,False,40.4098408,-3.7016527,Madrid,Lavapiés-Embajadores,False,17,rent,,650.0,31.0,87681208,flat,Madrid,1,False,21.0,good,"{'subtitle': 'Lavapiés-Embajadores, Madrid', 'title': 'Piso en Calle de Caravaca'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/44/a9/84/728305536.jpg,https://www.idealista.com/inmueble/87681208/
8,Alto de Hortaleza,4,es,"{'typology': 'chalet', 'subTypology': 'terracedHouse'}",30268,Hortaleza,False,,,False,False,,True,True,40.4732064,-3.6258768,Madrid,Valdebebas - Valdefuentes,False,47,rent,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",2890.0,13.0,87712099,chalet,Madrid,4,False,225.0,good,"{'subtitle': 'Valdebebas - Valdefuentes, Madrid', 'title': 'Chalet adosado en Alto de Hortaleza'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/06/fc/29/729230112.jpg,https://www.idealista.com/inmueble/87712099/
9,barrio Valdebebas - Valdefuentes,5,es,"{'typology': 'chalet', 'subTypology': 'independantHouse'}",30666,Hortaleza,False,3248-13106,,False,False,,False,False,40.4771818,-3.6264891,Madrid,Valdebebas - Valdefuentes,False,42,rent,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",2600.0,8.0,40102763,chalet,Madrid,4,False,340.0,good,"{'subtitle': 'Valdebebas - Valdefuentes, Madrid', 'title': 'Casa independiente'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/9c/8c/e7/273946361.jpg,https://www.idealista.com/inmueble/40102763/
10,"AMBROSIO VALLEJO, 22",1,es,{'typology': 'flat'},33331,Tetuán,False,HA294,1,False,False,False,True,False,40.4573344,-3.7081133,Madrid,Berruguete,False,21,rent,,700.0,20.0,87550376,flat,Madrid,1,True,35.0,good,"{'subtitle': 'Berruguete, Madrid', 'title': 'Piso en AMBROSIO VALLEJO, 22'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/93/4f/e5/696949342.jpg,https://www.idealista.com/inmueble/87550376/
11,"ESTOCOLMO, 47",2,es,{'typology': 'flat'},24979,San Blas,True,AR2047,1,False,False,True,False,False,40.4284,-3.60117,Madrid,Rosas,False,22,rent,,1250.0,8.0,87781865,flat,Madrid,4,True,153.0,good,"{'subtitle': 'Rosas, Madrid', 'title': 'Piso en ESTOCOLMO, 47'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/21/de/10/730800611.jpg,https://www.idealista.com/inmueble/87781865/
12,santa teresa,1,es,{'typology': 'flat'},30521,Centro,True,ALQUILER-S.TERESA,4,False,False,True,False,False,40.3309224,-3.7714014,Leganés,Vírgenes,False,21,rent,,700.0,12.0,87807636,flat,Madrid,3,False,60.0,good,"{'subtitle': 'Vírgenes, Leganés', 'title': 'Piso en santa teresa'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/4b/fe/e0/731361816.jpg,https://www.idealista.com/inmueble/87807636/
13,"Calle del Conde de Romanones, Madrid",1,es,{'typology': 'flat'},29988,Centro,True,,2,False,False,True,True,False,40.4128702,-3.7070985,Madrid,Lavapiés-Embajadores,False,9,rent,,1400.0,27.0,83900973,flat,Madrid,1,False,51.0,good,"{'subtitle': 'Lavapiés-Embajadores, Madrid', 'title': 'Piso en Calle del Conde de Romanones, Madrid'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/39/3e/30/628163285.jpg,https://www.idealista.com/inmueble/83900973/
14,Calle de O'Donnell,2,es,{'typology': 'flat'},28497,Retiro,True,231256,6,False,False,True,True,True,40.4211941,-3.6745492,Madrid,Ibiza,False,39,rent,,2140.0,14.0,87085889,flat,Madrid,4,False,150.0,good,"{'subtitle': 'Ibiza, Madrid', 'title': ""Piso en Calle de O'Donnell""}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/c0/3e/42/710964379.jpg,https://www.idealista.com/inmueble/87085889/
15,El Soto de la Moraleja,4,es,"{'typology': 'flat', 'subTypology': 'duplex'}",35471,El Soto de la Moraleja,True,QA1001461,4,False,False,True,True,True,40.5252365,-3.6316231,La Moraleja,,False,35,rent,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",3250.0,15.0,87038339,duplex,Madrid,4,False,211.0,good,"{'subtitle': 'El Soto de la Moraleja, La Moraleja', 'title': 'Dúplex'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/ca/65/55/709445116.jpg,https://www.idealista.com/inmueble/87038339/
16,Avenida de Rafael Nadal,3,es,{'typology': 'flat'},36564,Arroyo de la Vega,True,,1,False,False,True,True,False,40.5412629,-3.6191688,La Moraleja,,False,32,rent,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",2050.0,14.0,36717691,flat,Madrid,3,False,142.0,good,"{'subtitle': 'Arroyo de la Vega, La Moraleja', 'title': 'Piso en Avenida de Rafael Nadal'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/2d/35/33/204531288.jpg,https://www.idealista.com/inmueble/36717691/
17,barrio Parque Empresarial,2,es,{'typology': 'flat'},50005,Parque Empresarial,False,RP217201964394,,False,False,True,False,False,40.5197012,-3.897639,Las Rozas de Madrid,Parque Empresarial,False,29,rent,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",1250.0,16.0,87761523,flat,Madrid,2,False,79.0,good,"{'subtitle': 'Parque Empresarial, Las Rozas de Madrid', 'title': 'Piso'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/e7/3a/d6/731622060.jpg,https://www.idealista.com/inmueble/87761523/
18,"Calle del Doce de Octubre, 14",1,es,{'typology': 'flat'},28174,Retiro,True,3202,4,False,False,True,False,False,40.4155471,-3.6761693,Madrid,Niño Jesús,False,32,rent,,1300.0,17.0,87471615,flat,Madrid,2,True,78.0,good,"{'subtitle': 'Niño Jesús, Madrid', 'title': 'Piso en Calle del Doce de Octubre, 14'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/ce/a7/dd/722394393.jpg,https://www.idealista.com/inmueble/87471615/
19,"Calle Juan Bautista de Toledo, 31",2,es,{'typology': 'flat'},30005,Chamartín,True,2800-017131-01,3,False,False,True,False,False,40.4423091,-3.6720886,Madrid,Prosperidad,False,36,rent,,1290.0,13.0,87592861,flat,Madrid,3,True,100.0,good,"{'subtitle': 'Prosperidad, Madrid', 'title': 'Piso en Calle Juan Bautista de Toledo, 31'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/96/fe/96/725636396.jpg,https://www.idealista.com/inmueble/87592861/
20,Calle de las Cambroneras,2,es,"{'typology': 'chalet', 'subTypology': 'semidetachedHouse'}",50475,,False,VMF2 - Cambroneras (3),,False,False,,False,False,40.6772567,-3.615288,San Agustin de Guadalix,,False,29,rent,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",1300.0,6.0,87782975,chalet,Madrid,4,False,236.0,good,"{'subtitle': 'San Agustin de Guadalix', 'title': 'Chalet pareado en Calle de las Cambroneras'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/0f/ff/7a/730822165.jpg,https://www.idealista.com/inmueble/87782975/
21,Avenida del Monte,5,es,"{'typology': 'chalet', 'subTypology': 'independantHouse'}",45733,,False,Ref.-V.SD.P.1.21,,False,False,,False,False,40.6414139,-3.577766,Santo Domingo,,False,81,rent,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",4300.0,12.0,87219192,chalet,Madrid,5,False,350.0,good,"{'subtitle': 'Santo Domingo', 'title': 'Casa independiente en Avenida del Monte'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/2b/18/d7/715118999.jpg,https://www.idealista.com/inmueble/87219192/
22,JOSE ORTEGA Y GASSET,1,es,{'typology': 'flat'},28990,Salamanca,True,VH-JOG1400,1,False,False,True,False,True,40.4313081,-3.6697735,Madrid,Lista,False,18,rent,,1400.0,18.0,87767108,flat,Madrid,3,False,80.0,good,"{'subtitle': 'Lista, Madrid', 'title': 'Piso en JOSE ORTEGA Y GASSET'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/97/a5/ca/730445288.jpg,https://www.idealista.com/inmueble/87767108/
23,"Camino de la zarzuela 42, 95",2,es,"{'typology': 'countryHouse', 'subTypology': 'countryHouse'}",44412,Centro,False,Mos-Alq0060,,False,False,,False,True,40.3095217,-3.9461034,Villaviciosa de Odón,,False,27,rent,,650.0,11.0,86955129,countryHouse,Madrid,2,True,60.0,good,"{'subtitle': 'Centro, Villaviciosa de Odón', 'title': 'Finca rústica en Camino de la zarzuela 42, 95'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/05/f9/48/706884782.jpg,https://www.idealista.com/inmueble/86955129/
24,barrio Castellana,6,es,{'typology': 'flat'},29958,Salamanca,True,MA3371I,bj,False,False,True,False,False,40.432406,-3.6843876,Madrid,Castellana,False,56,rent,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",5500.0,12.0,87326540,flat,Madrid,5,False,456.0,renew,"{'subtitle': 'Castellana, Madrid', 'title': 'Piso'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/6a/1d/e7/735156158.jpg,https://www.idealista.com/inmueble/87326540/
25,"ORENSE, 6",1,es,{'typology': 'flat'},31821,Tetuán,True,,6,False,False,True,False,False,40.4479462,-3.6952201,Madrid,Cuatro Caminos,False,27,rent,,1250.0,18.0,87611286,flat,Madrid,1,True,70.0,good,"{'subtitle': 'Cuatro Caminos, Madrid', 'title': 'Piso en ORENSE, 6'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/da/44/3f/726157885.jpg,https://www.idealista.com/inmueble/87611286/
26,Calle Robledillo,1,es,"{'typology': 'flat', 'subTypology': 'studio'}",31826,Chamberí,True,RP113201961395,,False,False,True,False,False,40.4445108,-3.6997159,Madrid,Nuevos Ministerios-Ríos Rosas,False,16,rent,,700.0,29.0,86987964,studio,Madrid,0,False,24.0,good,"{'subtitle': 'Nuevos Ministerios-Ríos Rosas, Madrid', 'title': 'Estudio en Calle Robledillo'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/ec/4e/87/707979441.jpg,https://www.idealista.com/inmueble/86987964/
27,Calle Apolonio Morales,4,es,{'typology': 'flat'},32381,Chamartín,True,L0251MAC,6,False,False,True,False,False,40.4631348,-3.6838066,Madrid,Nueva España,False,25,rent,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",5400.0,14.0,85791846,flat,Madrid,4,False,394.0,good,"{'subtitle': 'Nueva España, Madrid', 'title': 'Piso en Calle Apolonio Morales'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/4f/4d/59/675323524.jpg,https://www.idealista.com/inmueble/85791846/
28,Avenida de Alberto de Alcocer,1,es,{'typology': 'flat'},31911,Chamartín,True,LHV1920,6,False,False,True,False,False,40.4573432,-3.6839268,Madrid,Bernabéu-Hispanoamérica,False,13,rent,,1300.0,22.0,87337841,flat,Madrid,1,False,59.0,good,"{'subtitle': 'Bernabéu-Hispanoamérica, Madrid', 'title': 'Piso en Avenida de Alberto de Alcocer'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/1d/96/6f/684878210.jpg,https://www.idealista.com/inmueble/87337841/
29,Calle de Argensola,1,es,{'typology': 'flat'},30044,Centro,False,AM1909074,5,False,False,False,False,True,40.4255271,-3.694086,Madrid,Chueca-Justicia,False,17,rent,,1400.0,23.0,87090899,flat,Madrid,2,False,60.0,good,"{'subtitle': 'Chueca-Justicia, Madrid', 'title': 'Piso en Calle de Argensola'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/89/46/e7/711120965.jpg,https://www.idealista.com/inmueble/87090899/
30,Avenida de Alberto de Alcocer,1,es,{'typology': 'flat'},31939,Chamartín,True,LHV1945,2,False,False,True,False,False,40.4591432,-3.6818268,Madrid,Bernabéu-Hispanoamérica,False,16,rent,,1300.0,30.0,87337888,flat,Madrid,1,False,44.0,good,"{'subtitle': 'Bernabéu-Hispanoamérica, Madrid', 'title': 'Piso en Avenida de Alberto de Alcocer'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/b7/42/22/684929964.jpg,https://www.idealista.com/inmueble/87337888/
31,Via Gran Vía,1,es,{'typology': 'flat'},30348,Centro,False,,1,False,False,True,False,False,40.4207907,-3.7041627,Madrid,Malasaña-Universidad,False,14,rent,,1120.0,18.0,86580123,flat,Madrid,1,False,64.0,good,"{'subtitle': 'Malasaña-Universidad, Madrid', 'title': 'Piso en Via Gran Vía'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/b3/6c/9e/697226643.jpg,https://www.idealista.com/inmueble/86580123/
32,Calle de Sánchez Preciado,1,es,{'typology': 'flat'},33695,Moncloa,True,sp41-7,7,False,False,True,False,False,40.461288,-3.7090102,Madrid,Valdezarza,False,10,rent,,700.0,14.0,87820088,flat,Madrid,1,False,50.0,good,"{'subtitle': 'Valdezarza, Madrid', 'title': 'Piso en Calle de Sánchez Preciado'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/59/27/28/731669370.jpg,https://www.idealista.com/inmueble/87820088/
33,"Paseo de la Esperanza, 2",2,es,{'typology': 'flat'},29308,Arganzuela,True,,1,False,False,True,False,False,40.4034592,-3.7064377,Madrid,Acacias,False,38,rent,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",1400.0,14.0,87385007,flat,Madrid,3,True,103.0,good,"{'subtitle': 'Acacias, Madrid', 'title': 'Piso en Paseo de la Esperanza, 2'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/83/6f/d1/719517031.jpg,https://www.idealista.com/inmueble/87385007/
34,barrio Recoletos,2,es,{'typology': 'flat'},29419,Salamanca,True,GSG-045,6,False,False,True,True,False,40.4276843,-3.6814934,Madrid,Recoletos,False,18,rent,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",2800.0,19.0,87249203,flat,Madrid,3,False,147.0,good,"{'subtitle': 'Recoletos, Madrid', 'title': 'Piso'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/f2/b0/09/715829602.jpg,https://www.idealista.com/inmueble/87249203/
